Hour,Temperature,Precip_Chance,Feels_Like,Humidity,Wind_Speed,Dew_Point,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-24 00:00:00,44,20,44,74,1,36,0.04000000000000001,2.0,2.0
2024-11-24 01:00:00,43,35,43,75,1,36,0.12249999999999998,0.0,0.0
2024-11-24 02:00:00,43,40,43,76,1,36,0.36,0.0,0.0
2024-11-24 03:00:00,43,50,43,76,1,36,0.25,1.0,1.0
2024-11-24 04:00:00,43,50,43,76,0,36,0.25,1.0,1.0
2024-11-24 05:00:00,43,65,43,76,1,36,0.12249999999999998,1.0,1.0
2024-11-24 06:00:00,43,60,43,77,0,37,0.16000000000000003,1.0,1.0
2024-11-24 07:00:00,43,60,43,79,0,37,0.16000000000000003,0.0,0.0
2024-11-24 08:00:00,43,65,43,79,0,37,0.42250000000000004,0.0,0.0
2024-11-24 09:00:00,43,65,43,79,1,37,0.42250000000000004,0.0,0.0
2024-11-24 10:00:00,44,65,44,78,1,38,0.42250000000000004,1.0,-1.0
2024-11-24 11:00:00,44,65,44,78,1,38,0.12249999999999998,0.0,0.0
2024-11-24 12:00:00,44,65,44,78,1,38,0.12249999999999998,2.0,-2.0
2024-11-24 13:00:00,44,70,44,79,1,38,0.09000000000000002,1.0,-1.0
2024-11-24 14:00:00,44,75,44,81,1,38,0.5625,1.0,-1.0
2024-11-24 15:00:00,44,75,44,83,0,39,0.5625,2.0,-2.0
2024-11-24 16:00:00,44,60,44,84,0,39,0.36,2.0,-2.0
2024-11-24 17:00:00,43,65,43,85,0,39,0.42250000000000004,3.0,-3.0
2024-11-24 18:00:00,44,60,44,85,0,39,0.36,2.0,-2.0
2024-11-24 19:00:00,44,55,44,84,0,39,0.30250000000000005,2.0,-2.0
2024-11-24 20:00:00,44,70,44,83,0,39,0.48999999999999994,1.0,-1.0
2024-11-24 21:00:00,43,60,43,83,0,38,0.16000000000000003,2.0,-2.0
2024-11-24 22:00:00,43,95,43,82,0,38,0.0025000000000000044,1.0,-1.0
2024-11-24 23:00:00,43,95,43,82,0,38,0.0025000000000000044,0.0,0.0
2024-11-25 00:00:00,43,95,43,82,0,38,0.0025000000000000044,0.0,0.0
2024-11-25 01:00:00,43,95,43,82,0,38,0.0025000000000000044,0.0,0.0
2024-11-25 02:00:00,43,95,43,83,0,38,0.0025000000000000044,0.0,0.0
2024-11-25 03:00:00,43,95,43,83,0,38,0.0025000000000000044,0.0,0.0
2024-11-25 04:00:00,43,80,43,83,0,38,0.03999999999999998,0.0,0.0
2024-11-25 05:00:00,43,55,43,83,0,38,0.20249999999999996,0.0,0.0
2024-11-25 06:00:00,43,40,43,83,0,38,0.36,0.0,0.0
2024-11-25 07:00:00,43,25,43,84,0,38,0.5625,1.0,-1.0
2024-11-25 08:00:00,43,25,43,83,0,38,0.5625,1.0,-1.0
2024-11-25 09:00:00,44,10,44,83,0,39,0.010000000000000002,1.0,-1.0
2024-11-25 10:00:00,44,10,44,82,0,39,0.010000000000000002,1.0,-1.0
2024-11-25 11:00:00,46,20,46,80,0,40,0.04000000000000001,0.0,0.0
2024-11-25 12:00:00,46,30,46,78,0,40,0.09,1.0,-1.0
2024-11-25 13:00:00,47,40,47,78,0,40,0.16000000000000003,0.0,0.0
2024-11-25 14:00:00,47,45,47,78,0,40,0.2025,0.0,0.0
2024-11-25 15:00:00,46,45,46,80,0,41,0.30250000000000005,1.0,-1.0
2024-11-25 16:00:00,46,40,46,82,0,41,0.36,1.0,-1.0
2024-11-25 17:00:00,45,35,45,83,0,41,0.42250000000000004,1.0,-1.0
2024-11-25 18:00:00,45,25,45,84,0,40,0.5625,1.0,-1.0
2024-11-25 19:00:00,45,25,45,83,0,40,0.5625,0.0,0.0
2024-11-25 20:00:00,44,25,44,83,0,40,0.0625,1.0,-1.0
2024-11-25 21:00:00,44,10,44,84,0,39,0.81,1.0,-1.0
2024-11-25 22:00:00,43,10,43,84,0,39,0.010000000000000002,1.0,-1.0
2024-11-25 23:00:00,43,10,43,84,0,38,0.010000000000000002,1.0,-1.0
