Hour,Temperature,Feels_Like,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Wind_Gusts,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 00:00:00,45,43,33,70,42,89,6,6,0.10890000000000001,1.0,1.0
2024-11-26 01:00:00,44,43,13,70,41,90,5,6,0.016900000000000002,1.0,1.0
2024-11-26 02:00:00,44,43,13,70,41,89,5,6,0.016900000000000002,1.0,1.0
2024-11-26 03:00:00,44,43,13,70,41,89,5,6,0.016900000000000002,1.0,1.0
2024-11-26 04:00:00,44,43,13,70,41,89,5,6,0.016900000000000002,1.0,1.0
2024-11-26 05:00:00,44,43,13,70,41,89,5,6,0.016900000000000002,2.0,2.0
2024-11-26 06:00:00,44,43,11,70,41,90,5,6,0.0121,2.0,2.0
2024-11-26 07:00:00,43,43,6,99,41,92,5,5,0.0036,1.0,1.0
2024-11-26 08:00:00,44,43,6,96,41,89,5,6,0.0036,2.0,2.0
2024-11-26 09:00:00,45,44,6,95,41,88,5,6,0.0036,2.0,2.0
2024-11-26 10:00:00,45,45,6,95,41,85,5,6,0.0036,2.0,2.0
2024-11-26 11:00:00,46,46,6,95,41,82,5,6,0.0036,2.0,2.0
2024-11-26 12:00:00,47,47,6,95,41,80,6,6,0.0036,2.0,2.0
2024-11-26 13:00:00,48,47,6,95,41,78,6,6,0.0036,3.0,3.0
2024-11-26 14:00:00,49,49,6,95,41,75,5,6,0.0036,4.0,4.0
2024-11-26 15:00:00,48,47,6,95,42,78,5,6,0.0036,3.0,3.0
2024-11-26 16:00:00,48,46,6,95,42,79,5,6,0.0036,3.0,3.0
2024-11-26 17:00:00,47,46,6,95,42,81,6,6,0.0036,3.0,3.0
2024-11-26 18:00:00,46,44,6,95,41,83,6,7,0.0036,2.0,2.0
2024-11-26 19:00:00,46,44,7,95,41,85,6,7,0.004900000000000001,4.0,4.0
2024-11-26 20:00:00,46,44,7,95,41,84,6,7,0.004900000000000001,3.0,3.0
2024-11-26 21:00:00,46,43,7,95,41,84,6,7,0.004900000000000001,2.0,2.0
2024-11-26 22:00:00,45,43,7,95,41,85,6,7,0.004900000000000001,1.0,1.0
2024-11-26 23:00:00,45,42,7,95,41,86,6,7,0.004900000000000001,2.0,2.0
2024-11-27 00:00:00,44,41,7,95,40,86,6,7,0.004900000000000001,1.0,1.0
2024-11-27 01:00:00,44,41,6,95,40,87,6,7,0.0036,2.0,2.0
2024-11-27 02:00:00,43,40,6,95,40,88,6,7,0.8835999999999999,1.0,1.0
2024-11-27 03:00:00,43,40,6,95,39,88,6,7,0.8835999999999999,1.0,1.0
2024-11-27 04:00:00,42,39,6,95,39,89,6,7,0.0036,1.0,1.0
2024-11-27 05:00:00,42,39,6,95,39,89,6,7,0.0036,1.0,1.0
2024-11-27 06:00:00,41,39,9,95,38,89,6,7,0.0081,1.0,-1.0
2024-11-27 07:00:00,40,39,14,94,38,91,5,6,0.019600000000000003,2.0,-2.0
2024-11-27 08:00:00,41,41,14,95,38,87,5,6,0.019600000000000003,1.0,-1.0
2024-11-27 09:00:00,42,43,18,96,38,85,5,6,0.0324,0.0,0.0
2024-11-27 10:00:00,43,42,40,96,38,82,5,7,0.16000000000000003,1.0,1.0
2024-11-27 11:00:00,45,44,40,97,38,79,5,6,0.16000000000000003,2.0,2.0
2024-11-27 12:00:00,46,46,37,97,38,75,5,6,0.1369,4.0,4.0
2024-11-27 13:00:00,47,46,16,97,38,73,5,6,0.0256,3.0,3.0
2024-11-27 14:00:00,47,46,16,98,38,72,5,6,0.0256,2.0,2.0
2024-11-27 15:00:00,47,46,16,98,38,72,5,6,0.0256,3.0,3.0
2024-11-27 16:00:00,46,46,16,98,38,73,5,6,0.0256,3.0,3.0
2024-11-27 17:00:00,46,45,16,98,38,74,5,6,0.0256,4.0,4.0
2024-11-27 18:00:00,45,43,12,97,38,76,5,6,0.0144,4.0,4.0
2024-11-27 19:00:00,44,42,6,96,37,79,5,6,0.0036,3.0,3.0
2024-11-27 20:00:00,43,42,6,95,37,79,5,6,0.0036,4.0,4.0
2024-11-27 21:00:00,43,41,6,95,37,79,5,6,0.0036,2.0,2.0
2024-11-27 22:00:00,43,42,6,95,37,79,5,6,0.0036,4.0,4.0
2024-11-27 23:00:00,42,41,6,95,36,79,5,6,0.0036,2.0,2.0
