Hour,Temperature,Feels_Like,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Wind_Gusts,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 00:00:00,36,32,0,65,25,63,7,8,0.0,5.0,5.0
2024-11-26 01:00:00,35,32,0,52,25,67,6,7,0.0,4.0,4.0
2024-11-26 02:00:00,33,31,0,29,25,71,5,6,0.0,0.7999999999999972,-0.7999999999999972
2024-11-26 03:00:00,32,31,0,10,25,73,5,6,0.0,2.6999999999999993,2.6999999999999993
2024-11-26 04:00:00,32,31,0,6,24,75,5,5,0.0,1.6000000000000014,1.6000000000000014
2024-11-26 05:00:00,31,31,0,14,24,76,4,5,0.0,1.0,1.0
2024-11-26 06:00:00,29,29,0,21,24,81,4,5,0.0,1.1999999999999993,-1.1999999999999993
2024-11-26 07:00:00,30,30,0,46,23,76,5,5,0.0,7.399999999999999,-7.399999999999999
2024-11-26 08:00:00,32,33,0,46,24,73,5,6,0.0,9.0,-9.0
2024-11-26 09:00:00,36,36,0,46,25,63,6,7,0.0,8.600000000000001,-8.600000000000001
2024-11-26 10:00:00,41,40,0,46,24,51,8,9,0.0,7.200000000000003,-7.200000000000003
2024-11-26 11:00:00,45,43,0,46,25,46,9,13,0.0,8.600000000000001,-8.600000000000001
2024-11-26 12:00:00,48,46,0,46,25,41,10,15,0.0,5.600000000000001,-5.600000000000001
2024-11-26 13:00:00,51,48,0,46,26,38,13,20,0.0,4.399999999999999,-4.399999999999999
2024-11-26 14:00:00,53,49,0,46,26,35,14,24,0.0,2.3999999999999986,-2.3999999999999986
2024-11-26 15:00:00,56,51,0,46,27,33,15,29,0.0,0.6000000000000014,0.6000000000000014
2024-11-26 16:00:00,55,49,0,46,27,34,15,24,0.0,3.200000000000003,3.200000000000003
2024-11-26 17:00:00,52,45,0,55,28,39,13,21,0.0,2.0,2.0
2024-11-26 18:00:00,50,44,0,65,29,44,10,16,0.0,7.200000000000003,7.200000000000003
2024-11-26 19:00:00,48,41,0,45,30,49,12,17,0.0,1.6000000000000014,1.6000000000000014
2024-11-26 20:00:00,48,40,0,45,31,52,13,18,0.0,0.7000000000000028,0.7000000000000028
2024-11-26 21:00:00,47,38,0,45,32,56,14,18,0.0,0.5,-0.5
2024-11-26 22:00:00,47,38,0,45,32,57,14,20,0.0,0.0,0.0
2024-11-26 23:00:00,47,38,0,45,33,59,14,21,0.0,0.0,0.0
2024-11-27 00:00:00,47,38,0,45,34,61,15,22,0.0,1.0,-1.0
2024-11-27 01:00:00,47,38,0,45,35,63,14,22,0.0,0.29999999999999716,-0.29999999999999716
2024-11-27 02:00:00,46,36,0,34,36,69,14,22,0.0,1.0,-1.0
2024-11-27 03:00:00,47,38,0,26,37,69,14,21,0.0,0.6000000000000014,0.6000000000000014
2024-11-27 04:00:00,47,39,0,32,38,71,13,17,0.0,1.0,1.0
2024-11-27 05:00:00,47,39,0,45,40,75,13,15,0.0,0.0,0.0
2024-11-27 06:00:00,47,40,0,45,41,78,12,14,0.0,0.6000000000000014,0.6000000000000014
2024-11-27 07:00:00,48,41,0,70,41,78,10,13,0.0,2.0,-2.0
2024-11-27 08:00:00,49,44,0,68,42,78,10,13,0.0,4.600000000000001,-4.600000000000001
2024-11-27 09:00:00,50,47,0,65,43,75,10,15,0.0,7.200000000000003,-7.200000000000003
2024-11-27 10:00:00,53,51,0,62,43,68,12,14,0.0,4.200000000000003,-4.200000000000003
2024-11-27 11:00:00,55,52,0,63,43,64,13,17,0.0,2.200000000000003,-2.200000000000003
2024-11-27 12:00:00,56,53,0,65,43,61,14,21,0.0,0.6000000000000014,0.6000000000000014
2024-11-27 13:00:00,57,53,0,68,42,56,16,24,0.0,3.3999999999999986,3.3999999999999986
2024-11-27 14:00:00,57,52,0,72,41,55,16,25,0.0,3.3999999999999986,3.3999999999999986
2024-11-27 15:00:00,55,49,0,77,40,56,16,27,0.0,1.3999999999999986,1.3999999999999986
2024-11-27 16:00:00,55,48,0,83,39,55,16,28,0.0,3.200000000000003,3.200000000000003
2024-11-27 17:00:00,52,44,0,88,38,59,15,28,0.0,5.600000000000001,5.600000000000001
2024-11-27 18:00:00,50,42,1,90,37,60,15,28,0.0001,5.399999999999999,5.399999999999999
2024-11-27 19:00:00,48,40,4,70,37,65,14,28,0.0016,6.0,6.0
2024-11-27 20:00:00,46,37,4,70,36,68,14,28,0.0016,6.399999999999999,6.399999999999999
2024-11-27 21:00:00,45,36,4,70,35,68,15,23,0.0016,7.399999999999999,7.399999999999999
2024-11-27 22:00:00,44,33,4,70,33,67,15,23,0.0016,6.799999999999997,6.799999999999997
2024-11-27 23:00:00,43,31,4,70,32,66,16,24,0.0016,6.5,6.5
