Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 00:00:00,73,74,5.0,0.0,34,64,74,5,30.13,0.0025000000000000005,5.0,5.0
2024-11-26 01:00:00,72,73,5.0,0.0,36,64,75,5,30.12,0.0025000000000000005,3.0,3.0
2024-11-26 02:00:00,71,72,6.0,0.0,40,64,77,5,30.11,0.0036,0.0,0.0
2024-11-26 03:00:00,71,72,6.0,0.0,46,64,78,5,30.11,0.0036,0.0,0.0
2024-11-26 04:00:00,70,71,13.0,0.0,56,63,79,5,30.11,0.016900000000000002,1.0,1.0
2024-11-26 05:00:00,70,70,20.0,0.0,42,63,79,5,30.1,0.04000000000000001,1.0,1.0
2024-11-26 06:00:00,69,70,24.0,0.0,35,63,81,5,30.11,0.0576,1.0,1.0
2024-11-26 07:00:00,69,70,15.0,0.0,33,63,80,5,30.11,0.0225,1.0,1.0
2024-11-26 08:00:00,71,72,8.0,0.0,45,63,75,7,30.13,0.0064,0.0,0.0
2024-11-26 09:00:00,74,75,3.0,0.0,43,63,67,8,30.13,0.0009,1.0,-1.0
2024-11-26 10:00:00,77,80,1.0,0.0,43,63,63,8,30.14,0.0001,1.0,-1.0
2024-11-26 11:00:00,78,81,1.0,0.0,29,64,61,9,30.12,0.0001,0.0,0.0
2024-11-26 12:00:00,79,82,0.0,0.0,24,64,59,9,30.1,0.0,3.0,-3.0
2024-11-26 13:00:00,80,82,1.0,0.0,33,63,57,9,30.08,0.0001,2.0,-2.0
2024-11-26 14:00:00,79,82,1.0,0.0,35,64,59,10,30.06,0.0001,4.0,-4.0
2024-11-26 15:00:00,79,82,1.0,0.0,20,64,59,10,30.05,0.0001,2.0,-2.0
2024-11-26 16:00:00,78,81,2.0,0.0,16,64,61,9,30.04,0.0004,2.0,-2.0
2024-11-26 17:00:00,77,80,5.0,0.0,26,64,63,9,30.05,0.0025000000000000005,1.0,-1.0
2024-11-26 18:00:00,76,76,4.0,0.0,18,63,65,7,30.06,0.0016,0.0,0.0
2024-11-26 19:00:00,75,76,3.0,0.0,17,63,65,7,30.07,0.0009,1.0,-1.0
2024-11-26 20:00:00,74,75,21.0,0.0,23,63,67,7,30.08,0.04409999999999999,1.0,-1.0
2024-11-26 21:00:00,74,75,8.0,0.0,29,63,68,6,30.08,0.0064,1.0,-1.0
2024-11-26 22:00:00,74,74,4.0,0.0,27,63,68,6,30.07,0.0016,2.0,2.0
2024-11-26 23:00:00,73,73,4.0,0.0,24,63,70,5,30.06,0.0016,0.0,0.0
2024-11-27 00:00:00,72,73,13.0,0.0,28,63,72,4,30.05,0.016900000000000002,0.0,0.0
2024-11-27 01:00:00,72,72,14.0,0.0,29,63,74,4,30.04,0.019600000000000003,3.0,3.0
2024-11-27 02:00:00,71,72,5.0,0.0,29,63,75,4,30.03,0.0025000000000000005,3.0,3.0
2024-11-27 03:00:00,70,71,6.0,0.0,30,63,77,4,30.03,0.0036,3.0,3.0
2024-11-27 04:00:00,70,70,8.0,0.0,29,62,77,4,30.02,0.0064,3.0,3.0
2024-11-27 05:00:00,69,70,8.0,0.0,32,62,78,4,30.02,0.0064,2.0,2.0
2024-11-27 06:00:00,69,69,15.0,0.0,35,62,79,5,30.03,0.0225,2.0,2.0
2024-11-27 07:00:00,68,69,13.0,0.0,35,62,79,5,30.04,0.016900000000000002,1.0,1.0
2024-11-27 08:00:00,70,71,9.0,0.0,30,62,74,5,30.06,0.0081,1.0,-1.0
2024-11-27 09:00:00,74,75,6.0,0.0,23,63,68,7,30.06,0.0036,1.0,-1.0
2024-11-27 10:00:00,77,79,2.0,0.0,27,63,63,8,30.07,0.0004,1.0,-1.0
2024-11-27 11:00:00,78,81,9.0,0.0,28,63,61,9,30.06,0.0081,1.0,-1.0
2024-11-27 12:00:00,79,81,12.0,0.0,23,63,59,9,30.03,0.0144,2.0,-2.0
2024-11-27 13:00:00,79,81,2.0,0.0,22,63,58,9,30.01,0.0004,1.0,-1.0
2024-11-27 14:00:00,79,81,1.0,0.0,22,63,58,9,29.99,0.0001,1.0,-1.0
2024-11-27 15:00:00,79,81,1.0,0.0,20,63,58,9,29.98,0.0001,1.0,-1.0
2024-11-27 16:00:00,78,81,1.0,0.0,19,63,60,9,29.98,0.0001,1.0,-1.0
2024-11-27 17:00:00,77,80,4.0,0.0,21,63,63,8,29.98,0.0016,0.0,0.0
2024-11-27 18:00:00,75,76,4.0,0.0,18,63,65,6,29.98,0.0016,0.0,0.0
2024-11-27 19:00:00,74,75,2.0,0.0,18,63,67,6,29.99,0.0004,0.0,0.0
2024-11-27 20:00:00,74,75,2.0,0.0,8,63,68,7,30.0,0.0004,0.0,0.0
2024-11-27 21:00:00,74,74,3.0,0.0,5,63,69,6,30.0,0.0009,1.0,1.0
2024-11-27 22:00:00,73,74,3.0,0.0,3,63,70,6,30.0,0.0009,1.0,1.0
2024-11-27 23:00:00,73,73,3.0,0.0,7,63,72,6,29.99,0.0009,4.0,4.0
