Hour,Temperature,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 00:00:00,40,0,72,34,79,13,0.0,1.0,1.0
2024-11-26 01:00:00,38,0,69,31,76,11,0.0,0.0,0.0
2024-11-26 02:00:00,36,0,65,30,79,11,0.0,0.0,0.0
2024-11-26 03:00:00,34,0,39,28,79,10,0.0,0.0,0.0
2024-11-26 04:00:00,33,0,32,26,76,10,0.0,1.0,1.0
2024-11-26 05:00:00,31,0,16,24,76,9,0.0,2.0,2.0
2024-11-26 06:00:00,29,0,12,22,76,9,0.0,1.0,1.0
2024-11-26 07:00:00,27,0,5,20,73,8,0.0,0.0,0.0
2024-11-26 08:00:00,26,0,3,20,78,8,0.0,0.0,0.0
2024-11-26 09:00:00,29,0,1,21,72,8,0.0,1.0,1.0
2024-11-26 10:00:00,32,0,4,20,61,8,0.0,2.0,2.0
2024-11-26 11:00:00,34,0,4,20,56,8,0.0,1.0,1.0
2024-11-26 12:00:00,37,0,1,20,50,8,0.0,1.0,1.0
2024-11-26 13:00:00,39,0,4,20,46,8,0.0,0.0,0.0
2024-11-26 14:00:00,40,0,8,21,46,8,0.0,1.0,-1.0
2024-11-26 15:00:00,41,0,12,21,44,8,0.0,1.0,-1.0
2024-11-26 16:00:00,41,0,22,21,44,7,0.0,1.0,-1.0
2024-11-26 17:00:00,40,0,30,22,48,6,0.0,0.0,0.0
2024-11-26 18:00:00,38,0,36,23,54,5,0.0,0.0,0.0
2024-11-26 19:00:00,36,0,63,23,59,2,0.0,0.0,0.0
2024-11-26 20:00:00,34,0,69,24,66,2,0.0,2.0,-2.0
2024-11-26 21:00:00,34,0,74,24,66,2,0.0,2.0,-2.0
2024-11-26 22:00:00,34,0,86,24,66,1,0.0,0.0,0.0
2024-11-26 23:00:00,34,0,92,25,69,1,0.0,0.0,0.0
2024-11-27 00:00:00,34,0,92,25,69,1,0.0,0.0,0.0
2024-11-27 01:00:00,34,5,92,25,69,1,0.0025000000000000005,1.0,-1.0
2024-11-27 02:00:00,34,5,93,25,69,1,0.0025000000000000005,0.0,0.0
2024-11-27 03:00:00,35,5,94,26,69,2,0.0025000000000000005,2.0,2.0
2024-11-27 04:00:00,35,5,95,26,69,2,0.0025000000000000005,1.0,1.0
2024-11-27 05:00:00,35,5,95,26,69,2,0.0025000000000000005,0.0,0.0
2024-11-27 06:00:00,35,5,95,27,72,2,0.0025000000000000005,1.0,1.0
2024-11-27 07:00:00,34,13,95,27,75,2,0.016900000000000002,1.0,-1.0
2024-11-27 08:00:00,35,13,95,28,75,3,0.016900000000000002,0.0,0.0
2024-11-27 09:00:00,37,13,95,29,72,3,0.016900000000000002,0.0,0.0
2024-11-27 10:00:00,38,13,95,30,73,5,0.016900000000000002,1.0,-1.0
2024-11-27 11:00:00,40,13,94,31,70,5,0.016900000000000002,2.0,-2.0
2024-11-27 12:00:00,41,13,94,28,59,6,0.016900000000000002,3.0,-3.0
2024-11-27 13:00:00,42,65,93,28,57,6,0.42250000000000004,2.0,-2.0
2024-11-27 14:00:00,42,65,91,28,57,6,0.42250000000000004,2.0,-2.0
2024-11-27 15:00:00,40,65,90,29,64,6,0.12249999999999998,4.0,-4.0
2024-11-27 16:00:00,39,65,88,30,70,6,0.12249999999999998,0.0,0.0
2024-11-27 17:00:00,39,65,89,30,70,5,0.12249999999999998,1.0,1.0
2024-11-27 18:00:00,39,65,90,31,73,5,0.12249999999999998,1.0,1.0
2024-11-27 19:00:00,39,68,91,31,73,3,0.10239999999999996,1.0,1.0
2024-11-27 20:00:00,38,68,90,32,79,3,0.10239999999999996,0.0,0.0
2024-11-27 21:00:00,37,68,88,33,85,3,0.10239999999999996,1.0,-1.0
2024-11-27 22:00:00,32,68,87,32,100,3,0.10239999999999996,5.0,-5.0
2024-11-27 23:00:00,31,68,86,31,100,3,0.10239999999999996,6.0,-6.0
