Hour,Temperature,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-26 00:00:00,23,40,84,14,68,7,0.16000000000000003,3.0,-3.0
2024-11-26 01:00:00,24,62,90,16,70,7,0.1444,1.0,-1.0
2024-11-26 02:00:00,22,62,96,17,79,7,0.1444,3.0,-3.0
2024-11-26 03:00:00,25,70,95,19,77,7,0.09000000000000002,1.0,-1.0
2024-11-26 04:00:00,25,86,93,20,80,7,0.019600000000000003,0.0,0.0
2024-11-26 05:00:00,25,94,96,21,86,7,0.0036000000000000064,0.0,0.0
2024-11-26 06:00:00,24,94,96,21,86,7,0.0036000000000000064,1.0,-1.0
2024-11-26 07:00:00,24,94,97,22,94,6,0.0036000000000000064,1.0,-1.0
2024-11-26 08:00:00,24,94,100,23,97,7,0.0036000000000000064,1.0,-1.0
2024-11-26 09:00:00,27,94,100,24,89,7,0.0036000000000000064,1.0,1.0
2024-11-26 10:00:00,31,94,100,25,78,8,0.0036000000000000064,4.0,4.0
2024-11-26 11:00:00,32,96,100,26,79,9,0.001600000000000003,3.0,3.0
2024-11-26 12:00:00,32,96,100,26,77,9,0.001600000000000003,2.0,2.0
2024-11-26 13:00:00,33,96,100,26,76,10,0.001600000000000003,2.0,2.0
2024-11-26 14:00:00,32,98,100,27,82,10,0.0004000000000000007,1.0,1.0
2024-11-26 15:00:00,32,98,100,27,81,10,0.0004000000000000007,2.0,2.0
2024-11-26 16:00:00,31,98,100,27,86,9,0.0004000000000000007,1.0,1.0
2024-11-26 17:00:00,28,97,100,26,91,8,0.0009000000000000016,1.0,-1.0
2024-11-26 18:00:00,28,97,100,26,93,8,0.9409,1.0,-1.0
2024-11-26 19:00:00,27,97,100,25,92,9,0.0009000000000000016,1.0,-1.0
2024-11-26 20:00:00,27,97,100,25,91,9,0.9409,0.0,0.0
2024-11-26 21:00:00,28,97,99,24,86,9,0.0009000000000000016,1.0,1.0
2024-11-26 22:00:00,26,97,99,24,92,8,0.0009000000000000016,2.0,-2.0
2024-11-26 23:00:00,26,96,99,24,91,8,0.001600000000000003,1.0,-1.0
2024-11-27 00:00:00,26,96,99,23,89,8,0.001600000000000003,1.0,-1.0
2024-11-27 01:00:00,25,96,99,23,93,8,0.001600000000000003,1.0,-1.0
2024-11-27 02:00:00,23,96,100,22,94,8,0.001600000000000003,3.0,-3.0
2024-11-27 03:00:00,22,96,100,20,92,9,0.001600000000000003,4.0,-4.0
2024-11-27 04:00:00,21,96,100,20,97,8,0.001600000000000003,4.0,-4.0
2024-11-27 05:00:00,20,77,100,18,93,7,0.05289999999999999,2.0,-2.0
2024-11-27 06:00:00,19,77,99,17,93,7,0.05289999999999999,2.0,-2.0
2024-11-27 07:00:00,18,77,97,17,95,8,0.5929,2.0,-2.0
2024-11-27 08:00:00,19,77,96,16,89,8,0.5929,1.0,-1.0
2024-11-27 09:00:00,21,77,95,15,76,9,0.05289999999999999,0.0,0.0
2024-11-27 10:00:00,25,77,93,15,66,9,0.5929,5.0,5.0
2024-11-27 11:00:00,27,44,92,15,59,9,0.1936,5.0,5.0
2024-11-27 12:00:00,28,44,86,14,54,9,0.1936,7.0,7.0
2024-11-27 13:00:00,28,44,80,14,55,9,0.1936,6.0,6.0
2024-11-27 14:00:00,27,44,75,13,55,10,0.31360000000000005,6.0,6.0
2024-11-27 15:00:00,25,44,69,11,55,9,0.1936,0.0,0.0
2024-11-27 16:00:00,22,44,63,11,62,9,0.1936,2.0,-2.0
2024-11-27 17:00:00,19,23,57,10,67,8,0.0529,4.0,4.0
2024-11-27 18:00:00,17,23,55,8,68,8,0.0529,6.0,6.0
2024-11-27 19:00:00,15,23,52,8,74,7,0.0529,7.0,7.0
2024-11-27 20:00:00,13,23,50,6,73,7,0.0529,8.0,8.0
2024-11-27 21:00:00,11,23,48,4,72,6,0.0529,4.0,4.0
2024-11-27 22:00:00,10,23,45,4,78,6,0.0529,4.0,4.0
2024-11-27 23:00:00,8,9,43,3,79,6,0.0081,8.0,8.0
