Hour,Temperature,Feels_Like,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Wind_Gusts,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-25 00:00:00,21,4,58,100,15,77,14,17,0.3364,1.0,-1.0
2024-11-25 01:00:00,20,3,65,100,15,80,14,18,0.42250000000000004,0.0,0.0
2024-11-25 02:00:00,19,2,65,99,14,81,14,17,0.42250000000000004,2.0,2.0
2024-11-25 03:00:00,17,1,65,98,11,77,13,16,0.42250000000000004,1.0,1.0
2024-11-25 04:00:00,17,1,40,95,11,77,13,15,0.16000000000000003,3.0,3.0
2024-11-25 05:00:00,15,0,34,92,10,78,13,15,0.11560000000000002,2.0,2.0
2024-11-25 06:00:00,14,1,22,90,9,78,13,15,0.0484,2.0,2.0
2024-11-25 07:00:00,14,5,0,95,8,80,15,17,0.0,3.0,3.0
2024-11-25 08:00:00,11,8,0,95,8,87,15,18,0.0,1.0,1.0
2024-11-25 09:00:00,14,5,0,95,8,78,15,20,0.0,2.0,2.0
2024-11-25 10:00:00,16,4,0,95,9,75,16,23,0.0,3.0,3.0
2024-11-25 11:00:00,17,3,0,95,10,73,18,27,0.0,1.0,1.0
2024-11-25 12:00:00,18,2,0,95,10,71,20,30,0.0,1.0,1.0
2024-11-25 13:00:00,19,0,1,95,11,70,17,27,0.0001,1.0,1.0
2024-11-25 14:00:00,21,3,1,95,12,67,17,28,0.0001,2.0,2.0
2024-11-25 15:00:00,20,1,1,95,12,71,17,28,0.0001,1.0,1.0
2024-11-25 16:00:00,19,0,1,95,12,73,16,25,0.0001,2.0,2.0
2024-11-25 17:00:00,17,1,1,95,11,78,15,22,0.0001,3.0,3.0
2024-11-25 18:00:00,16,1,1,95,11,80,14,18,0.0001,2.0,2.0
2024-11-25 19:00:00,15,2,1,95,10,80,14,18,0.0001,3.0,3.0
2024-11-25 20:00:00,14,3,1,95,9,80,14,17,0.0001,3.0,3.0
2024-11-25 21:00:00,14,3,1,95,9,79,14,16,0.0001,2.0,2.0
2024-11-25 22:00:00,14,3,1,95,9,79,14,16,0.0001,0.0,0.0
2024-11-25 23:00:00,14,2,1,95,8,78,13,15,0.0001,1.0,-1.0
2024-11-26 00:00:00,14,2,1,95,8,77,13,15,0.0001,1.0,-1.0
2024-11-26 01:00:00,14,1,0,95,8,78,12,15,0.0,1.0,-1.0
2024-11-26 02:00:00,14,0,0,95,8,78,12,14,0.0,2.0,-2.0
2024-11-26 03:00:00,14,0,0,95,8,77,10,13,0.0,2.0,-2.0
2024-11-26 04:00:00,14,1,0,95,7,75,9,12,0.0,1.0,-1.0
2024-11-26 05:00:00,13,3,0,95,6,73,9,10,0.0,1.0,-1.0
2024-11-26 06:00:00,13,3,0,97,6,72,8,10,0.0,1.0,-1.0
2024-11-26 07:00:00,11,1,0,100,6,78,8,9,0.0,3.0,-3.0
2024-11-26 08:00:00,13,4,0,100,6,75,8,9,0.0,1.0,-1.0
2024-11-26 09:00:00,14,6,0,98,7,76,8,9,0.0,1.0,1.0
2024-11-26 10:00:00,15,8,0,98,9,75,7,9,0.0,1.0,1.0
2024-11-26 11:00:00,17,11,0,99,10,75,7,8,0.0,1.0,1.0
2024-11-26 12:00:00,18,12,0,99,11,74,7,8,0.0,1.0,1.0
2024-11-26 13:00:00,19,14,0,99,12,74,7,8,0.0,1.0,1.0
2024-11-26 14:00:00,20,15,0,97,13,73,7,8,0.0,1.0,1.0
2024-11-26 15:00:00,20,14,0,94,13,75,7,8,0.0,1.0,1.0
2024-11-26 16:00:00,20,14,0,92,13,76,7,8,0.0,0.0,0.0
2024-11-26 17:00:00,19,14,0,90,13,79,6,7,0.0,0.0,0.0
2024-11-26 18:00:00,17,13,1,90,13,81,6,7,0.0001,2.0,-2.0
2024-11-26 19:00:00,17,12,3,92,13,81,6,7,0.0009,2.0,-2.0
2024-11-26 20:00:00,18,11,3,96,13,80,7,8,0.0009,0.0,0.0
2024-11-26 21:00:00,18,10,3,100,13,80,7,8,0.0009,0.0,0.0
2024-11-26 22:00:00,18,12,3,100,13,80,7,8,0.0009,0.0,0.0
2024-11-26 23:00:00,18,12,3,100,13,81,7,8,0.0009,0.0,0.0
