Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-25 00:00:00,22,9,15.0,0.0,97,16,77,13,30.14,0.0225,0.0,0.0
2024-11-25 01:00:00,20,7,15.0,0.0,94,14,76,14,30.15,0.0225,0.0,0.0
2024-11-25 02:00:00,19,6,15.0,0.0,91,13,77,13,30.16,0.0225,2.0,2.0
2024-11-25 03:00:00,18,5,15.0,0.0,82,12,77,13,30.17,0.0225,2.0,2.0
2024-11-25 04:00:00,17,4,15.0,0.0,82,11,77,12,30.18,0.0225,3.0,3.0
2024-11-25 05:00:00,16,3,5.0,0.0,57,10,77,12,30.19,0.0025000000000000005,3.0,3.0
2024-11-25 06:00:00,15,2,5.0,0.0,42,9,76,11,30.21,0.0025000000000000005,3.0,3.0
2024-11-25 07:00:00,14,1,5.0,0.0,31,8,75,11,30.22,0.0025000000000000005,3.0,3.0
2024-11-25 08:00:00,13,0,5.0,0.0,29,7,76,11,30.24,0.0025000000000000005,3.0,3.0
2024-11-25 09:00:00,14,0,4.0,0.0,28,8,75,13,30.25,0.0016,2.0,2.0
2024-11-25 10:00:00,16,1,3.0,0.0,59,8,73,14,30.25,0.0009,3.0,3.0
2024-11-25 11:00:00,17,2,3.0,0.0,64,9,71,15,30.25,0.0009,1.0,1.0
2024-11-25 12:00:00,18,3,3.0,0.0,85,10,72,16,30.24,0.0009,1.0,1.0
2024-11-25 13:00:00,19,5,3.0,0.0,90,11,72,15,30.23,0.0009,1.0,1.0
2024-11-25 14:00:00,20,6,3.0,0.0,89,12,72,16,30.23,0.0009,1.0,1.0
2024-11-25 15:00:00,20,6,3.0,0.0,63,12,70,15,30.24,0.0009,1.0,1.0
2024-11-25 16:00:00,20,6,4.0,0.0,42,12,72,13,30.25,0.0016,3.0,3.0
2024-11-25 17:00:00,18,5,4.0,0.0,42,11,74,13,30.27,0.0016,4.0,4.0
2024-11-25 18:00:00,17,4,4.0,0.0,44,10,75,12,30.27,0.0016,3.0,3.0
2024-11-25 19:00:00,15,1,5.0,0.0,64,9,76,12,30.28,0.0025000000000000005,3.0,3.0
2024-11-25 20:00:00,14,1,5.0,0.0,45,8,77,11,30.28,0.0025000000000000005,3.0,3.0
2024-11-25 21:00:00,13,0,5.0,0.0,59,7,78,10,30.29,0.0025000000000000005,1.0,1.0
2024-11-25 22:00:00,12,-1,5.0,0.0,68,7,78,10,30.29,0.0025000000000000005,2.0,-2.0
2024-11-25 23:00:00,12,-1,5.0,0.0,72,6,76,10,30.29,0.0025000000000000005,3.0,-3.0
2024-11-26 00:00:00,12,-1,5.0,0.0,64,6,78,9,30.29,0.0025000000000000005,3.0,-3.0
2024-11-26 01:00:00,11,-2,5.0,0.0,58,6,78,9,30.29,0.0025000000000000005,4.0,-4.0
2024-11-26 02:00:00,11,-1,5.0,0.0,41,6,78,8,30.29,0.0025000000000000005,5.0,-5.0
2024-11-26 03:00:00,11,-1,5.0,0.0,29,6,78,8,30.28,0.0025000000000000005,5.0,-5.0
2024-11-26 04:00:00,11,0,6.0,0.0,35,5,76,7,30.28,0.0036,4.0,-4.0
2024-11-26 05:00:00,11,0,6.0,0.0,39,5,77,7,30.27,0.0036,3.0,-3.0
2024-11-26 06:00:00,11,-1,6.0,0.0,39,5,77,7,30.27,0.0036,3.0,-3.0
2024-11-26 07:00:00,10,0,6.0,0.0,62,4,76,6,30.27,0.0036,4.0,-4.0
2024-11-26 08:00:00,10,0,6.0,0.0,68,5,80,6,30.27,0.0036,4.0,-4.0
2024-11-26 09:00:00,11,2,5.0,0.0,76,6,79,6,30.27,0.0025000000000000005,2.0,-2.0
2024-11-26 10:00:00,13,3,5.0,0.0,76,7,76,7,30.26,0.0025000000000000005,1.0,-1.0
2024-11-26 11:00:00,15,6,4.0,0.0,78,9,76,6,30.25,0.0016,1.0,-1.0
2024-11-26 12:00:00,16,7,4.0,0.0,76,10,76,6,30.23,0.0016,1.0,-1.0
2024-11-26 13:00:00,17,9,4.0,0.0,60,11,76,5,30.21,0.0016,1.0,-1.0
2024-11-26 14:00:00,18,10,4.0,0.0,55,11,76,5,30.2,0.0016,1.0,-1.0
2024-11-26 15:00:00,18,10,4.0,0.0,55,12,77,5,30.18,0.0016,1.0,-1.0
2024-11-26 16:00:00,18,11,5.0,0.0,54,12,79,4,30.18,0.0025000000000000005,2.0,-2.0
2024-11-26 17:00:00,15,10,7.0,0.0,48,11,83,3,30.17,0.004900000000000001,4.0,-4.0
2024-11-26 18:00:00,15,9,7.0,0.0,61,11,83,3,30.17,0.004900000000000001,4.0,-4.0
2024-11-26 19:00:00,16,10,7.0,0.0,70,11,81,4,30.17,0.004900000000000001,3.0,-3.0
2024-11-26 20:00:00,15,9,7.0,0.0,93,11,83,4,30.17,0.004900000000000001,3.0,-3.0
2024-11-26 21:00:00,15,9,8.0,0.0,94,11,83,4,30.16,0.0064,3.0,-3.0
2024-11-26 22:00:00,15,9,12.0,0.0,95,11,85,3,30.16,0.0144,3.0,-3.0
2024-11-26 23:00:00,16,10,13.0,0.0,96,11,83,4,30.16,0.016900000000000002,2.0,-2.0
