Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-25 00:00:00,56,55,5.0,0.0,11,47,74,6,29.8,0.0025000000000000005,5.299999999999997,5.299999999999997
2024-11-25 01:00:00,54,53,5.0,0.0,31,47,76,6,29.82,0.0025000000000000005,5.0,5.0
2024-11-25 02:00:00,52,49,5.0,0.0,30,44,75,9,29.85,0.0025000000000000005,7.0,7.0
2024-11-25 03:00:00,50,46,6.0,0.0,25,43,76,12,29.9,0.0036,6.299999999999997,6.299999999999997
2024-11-25 04:00:00,48,42,7.0,0.0,67,42,80,15,29.94,0.004900000000000001,5.0,5.0
2024-11-25 05:00:00,47,40,6.0,0.0,69,40,79,16,29.98,0.0036,4.600000000000001,4.600000000000001
2024-11-25 06:00:00,45,37,5.0,0.0,60,38,78,17,30.03,0.0025000000000000005,2.200000000000003,2.200000000000003
2024-11-25 07:00:00,43,35,4.0,0.0,72,35,74,17,30.08,0.0016,2.0,2.0
2024-11-25 08:00:00,41,33,3.0,0.0,72,34,75,17,30.12,0.0009,1.7999999999999972,-1.7999999999999972
2024-11-25 09:00:00,42,33,2.0,0.0,61,34,73,19,30.16,0.0004,2.6000000000000014,-2.6000000000000014
2024-11-25 10:00:00,43,34,1.0,0.0,52,33,66,21,30.2,0.0001,1.6000000000000014,-1.6000000000000014
2024-11-25 11:00:00,44,36,1.0,0.0,38,32,63,20,30.21,0.0001,2.3999999999999986,-2.3999999999999986
2024-11-25 12:00:00,46,39,0.0,0.0,23,32,57,19,30.22,0.0,2.200000000000003,-2.200000000000003
2024-11-25 13:00:00,48,41,0.0,0.0,25,31,52,19,30.21,0.0,0.20000000000000284,-0.20000000000000284
2024-11-25 14:00:00,50,43,0.0,0.0,18,31,48,19,30.22,0.0,1.7999999999999972,1.7999999999999972
2024-11-25 15:00:00,50,45,0.0,0.0,16,30,45,18,30.24,0.0,3.6000000000000014,3.6000000000000014
2024-11-25 16:00:00,49,44,0.0,0.0,15,28,44,15,30.25,0.0,6.200000000000003,6.200000000000003
2024-11-25 17:00:00,48,42,0.0,0.0,18,27,44,14,30.28,0.0,5.200000000000003,5.200000000000003
2024-11-25 18:00:00,46,41,0.0,0.0,21,27,47,10,30.31,0.0,3.200000000000003,3.200000000000003
2024-11-25 19:00:00,44,39,0.0,0.0,27,26,48,10,30.33,0.0,4.799999999999997,4.799999999999997
2024-11-25 20:00:00,43,38,0.0,0.0,45,26,50,9,30.35,0.0,5.399999999999999,5.399999999999999
2024-11-25 21:00:00,41,35,0.0,0.0,55,25,54,9,30.37,0.0,6.299999999999997,6.299999999999997
2024-11-25 22:00:00,39,34,0.0,0.0,45,25,57,8,30.38,0.0,5.200000000000003,5.200000000000003
2024-11-25 23:00:00,39,34,0.0,0.0,52,25,58,6,30.38,0.0,3.6000000000000014,3.6000000000000014
2024-11-26 00:00:00,38,33,1.0,0.0,57,25,60,5,30.39,0.0001,7.0,7.0
2024-11-26 01:00:00,37,33,1.0,0.0,40,25,63,5,30.38,0.0001,6.0,6.0
2024-11-26 02:00:00,35,32,1.0,0.0,51,25,66,4,30.37,0.0001,1.2000000000000028,1.2000000000000028
