Hour,Temperature,Feels_Like,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Wind_Gusts,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-25 00:00:00,69,67,0,25,62,78,5,6,0.0,2.0,2.0
2024-11-25 01:00:00,68,67,0,25,62,79,5,6,0.0,4.0,4.0
2024-11-25 02:00:00,67,65,0,25,62,84,5,6,0.0,0.0,0.0
2024-11-25 03:00:00,68,67,0,25,62,79,5,6,0.0,3.0,3.0
2024-11-25 04:00:00,69,67,0,25,62,78,5,6,0.0,4.0,4.0
2024-11-25 05:00:00,69,68,0,25,62,78,5,6,0.0,4.0,4.0
2024-11-25 06:00:00,69,68,0,25,62,78,5,6,0.0,4.0,4.0
2024-11-25 07:00:00,69,68,0,25,62,79,6,7,0.0,4.0,4.0
2024-11-25 08:00:00,71,71,0,25,63,75,7,8,0.0,3.0,3.0
2024-11-25 09:00:00,74,75,0,25,64,71,8,9,0.0,1.0,1.0
2024-11-25 10:00:00,76,79,0,25,64,66,8,10,0.0,0.0,0.0
2024-11-25 11:00:00,79,81,0,25,64,61,9,12,0.0,1.0,1.0
2024-11-25 12:00:00,79,82,0,25,64,60,10,14,0.0,2.0,-2.0
2024-11-25 13:00:00,81,83,0,25,65,58,10,17,0.0,1.0,1.0
2024-11-25 14:00:00,80,81,0,25,65,61,12,18,0.0,0.0,0.0
2024-11-25 15:00:00,79,79,0,25,65,63,12,18,0.0,1.0,-1.0
2024-11-25 16:00:00,78,78,0,25,66,66,12,18,0.0,1.0,1.0
2024-11-25 17:00:00,77,76,0,25,66,67,10,17,0.0,0.0,0.0
2024-11-25 18:00:00,76,75,0,25,66,70,9,16,0.0,1.0,1.0
2024-11-25 19:00:00,75,74,0,26,66,73,9,14,0.0,1.0,1.0
2024-11-25 20:00:00,75,74,0,37,66,73,9,13,0.0,2.0,2.0
2024-11-25 21:00:00,74,74,0,45,66,75,8,10,0.0,2.0,2.0
2024-11-25 22:00:00,74,74,0,45,66,76,8,9,0.0,3.0,3.0
2024-11-25 23:00:00,74,74,0,45,66,76,8,9,0.0,4.0,4.0
2024-11-26 00:00:00,74,74,0,45,66,78,7,9,0.0,6.0,6.0
2024-11-26 01:00:00,73,73,0,45,66,79,7,9,0.0,4.0,4.0
2024-11-26 02:00:00,73,73,0,45,66,80,8,9,0.0,2.0,2.0
2024-11-26 03:00:00,72,72,0,45,66,81,8,10,0.0,1.0,1.0
2024-11-26 04:00:00,72,71,0,45,66,82,8,10,0.0,3.0,3.0
2024-11-26 05:00:00,71,71,0,45,66,83,8,10,0.0,2.0,2.0
2024-11-26 06:00:00,71,70,0,45,66,85,8,10,0.0,3.0,3.0
2024-11-26 07:00:00,70,70,0,45,66,86,8,10,0.0,2.0,2.0
2024-11-26 08:00:00,72,73,0,45,66,81,8,10,0.0,1.0,1.0
2024-11-26 09:00:00,75,77,0,45,66,74,8,10,0.0,0.0,0.0
2024-11-26 10:00:00,77,80,0,45,67,70,9,10,0.0,1.0,-1.0
2024-11-26 11:00:00,79,82,0,45,67,66,9,12,0.0,1.0,1.0
2024-11-26 12:00:00,80,83,0,45,66,63,10,14,0.0,2.0,-2.0
2024-11-26 13:00:00,82,85,0,45,66,59,10,16,0.0,0.0,0.0
2024-11-26 14:00:00,81,83,0,45,66,61,10,16,0.0,2.0,-2.0
2024-11-26 15:00:00,81,82,0,45,66,61,12,16,0.0,0.0,0.0
2024-11-26 16:00:00,80,80,0,37,66,63,12,15,0.0,0.0,0.0
2024-11-26 17:00:00,79,78,0,27,66,63,10,15,0.0,1.0,1.0
2024-11-26 18:00:00,78,76,0,26,65,66,9,14,0.0,2.0,2.0
2024-11-26 19:00:00,77,76,0,10,65,67,8,13,0.0,1.0,1.0
2024-11-26 20:00:00,76,75,0,3,65,68,8,13,0.0,1.0,1.0
2024-11-26 21:00:00,76,75,0,0,65,69,8,13,0.0,1.0,1.0
2024-11-26 22:00:00,75,74,0,0,65,70,8,13,0.0,3.0,3.0
2024-11-26 23:00:00,74,73,0,6,65,71,7,12,0.0,1.0,1.0
