Hour,Temperature,Precip_Chance,Feels_Like,Humidity,Wind_Speed,Dew_Point,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-25 00:00:00,44,70,44,82,0,39,0.09000000000000002,1.0,1.0
2024-11-25 01:00:00,44,70,44,83,0,39,0.09000000000000002,1.0,1.0
2024-11-25 02:00:00,44,70,44,84,0,39,0.09000000000000002,1.0,1.0
2024-11-25 03:00:00,44,70,44,85,0,39,0.09000000000000002,1.0,1.0
2024-11-25 04:00:00,44,65,44,85,0,39,0.12249999999999998,1.0,1.0
2024-11-25 05:00:00,44,55,44,85,0,40,0.20249999999999996,1.0,1.0
2024-11-25 06:00:00,44,50,44,86,0,40,0.25,1.0,1.0
2024-11-25 07:00:00,44,40,44,86,0,40,0.36,0.0,0.0
2024-11-25 08:00:00,44,35,44,86,0,40,0.42250000000000004,0.0,0.0
2024-11-25 09:00:00,45,30,45,84,0,40,0.09,0.0,0.0
2024-11-25 10:00:00,46,25,46,82,0,40,0.0625,1.0,1.0
2024-11-25 11:00:00,46,25,46,81,0,41,0.0625,0.0,0.0
2024-11-25 12:00:00,47,25,47,80,0,41,0.0625,0.0,0.0
2024-11-25 13:00:00,47,40,47,79,0,41,0.16000000000000003,0.0,0.0
2024-11-25 14:00:00,47,35,47,80,0,41,0.12249999999999998,0.0,0.0
2024-11-25 15:00:00,47,30,47,81,0,41,0.48999999999999994,0.0,0.0
2024-11-25 16:00:00,46,25,46,82,0,41,0.5625,1.0,-1.0
2024-11-25 17:00:00,46,25,46,84,0,41,0.5625,0.0,0.0
2024-11-25 18:00:00,46,25,46,84,0,41,0.5625,0.0,0.0
2024-11-25 19:00:00,46,25,46,84,0,41,0.5625,1.0,1.0
2024-11-25 20:00:00,45,25,45,84,0,40,0.0625,0.0,0.0
2024-11-25 21:00:00,45,15,45,84,0,40,0.7224999999999999,0.0,0.0
2024-11-25 22:00:00,44,10,44,84,0,40,0.010000000000000002,0.0,0.0
2024-11-25 23:00:00,44,5,44,84,0,40,0.0025000000000000005,0.0,0.0
2024-11-26 00:00:00,44,0,44,84,0,40,0.0,0.0,0.0
2024-11-26 01:00:00,44,0,44,85,0,40,0.0,1.0,1.0
2024-11-26 02:00:00,44,0,44,85,0,40,0.0,1.0,1.0
2024-11-26 03:00:00,44,0,44,86,0,40,0.0,1.0,1.0
2024-11-26 04:00:00,44,0,44,86,0,40,0.0,1.0,1.0
2024-11-26 05:00:00,44,0,44,86,0,40,0.0,2.0,2.0
2024-11-26 06:00:00,44,0,44,85,0,40,0.0,2.0,2.0
2024-11-26 07:00:00,44,0,44,86,0,40,0.0,2.0,2.0
2024-11-26 08:00:00,44,0,44,85,0,40,0.0,2.0,2.0
2024-11-26 09:00:00,45,0,45,85,0,40,0.0,2.0,2.0
2024-11-26 10:00:00,45,0,45,83,0,40,0.0,2.0,2.0
2024-11-26 11:00:00,46,0,46,81,0,40,0.0,2.0,2.0
2024-11-26 12:00:00,46,0,46,79,0,40,0.0,1.0,1.0
2024-11-26 13:00:00,46,0,46,78,0,40,0.0,1.0,1.0
2024-11-26 14:00:00,46,0,46,78,0,39,0.0,1.0,1.0
2024-11-26 15:00:00,46,0,46,78,0,39,0.0,1.0,1.0
2024-11-26 16:00:00,45,0,45,80,0,39,0.0,0.0,0.0
2024-11-26 17:00:00,45,0,45,81,0,39,0.0,1.0,1.0
2024-11-26 18:00:00,44,0,44,83,0,39,0.0,0.0,0.0
2024-11-26 19:00:00,44,0,44,83,0,39,0.0,2.0,2.0
2024-11-26 20:00:00,44,0,44,83,0,39,0.0,1.0,1.0
2024-11-26 21:00:00,44,0,44,83,0,39,0.0,0.0,0.0
2024-11-26 22:00:00,44,0,44,82,0,39,0.0,0.0,0.0
2024-11-26 23:00:00,44,0,44,82,0,38,0.0,1.0,1.0
