Hour,Temperature,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-28 00:00:00,40,5,72,37,90,2,0.0025000000000000005,2.0,2.0
2024-11-28 01:00:00,40,4,79,37,89,2,0.0016,5.0,5.0
2024-11-28 02:00:00,40,4,81,38,91,2,0.0016,4.0,4.0
2024-11-28 03:00:00,39,4,81,36,90,2,0.0016,2.0,2.0
2024-11-28 04:00:00,39,3,80,36,90,1,0.0009,2.0,2.0
2024-11-28 05:00:00,39,3,69,36,90,1,0.0009,3.0,3.0
2024-11-28 06:00:00,39,3,69,36,90,1,0.0009,4.0,4.0
2024-11-28 07:00:00,37,3,75,35,92,2,0.0009,1.0,1.0
2024-11-28 08:00:00,38,3,81,36,93,2,0.0009,2.0,2.0
2024-11-28 09:00:00,39,3,80,37,93,2,0.0009,2.0,2.0
2024-11-28 10:00:00,40,1,78,38,91,1,0.0001,3.0,3.0
2024-11-28 11:00:00,41,1,78,38,89,1,0.0001,4.0,4.0
2024-11-28 12:00:00,42,1,78,38,86,1,0.0001,4.0,4.0
2024-11-28 13:00:00,43,1,77,39,84,1,0.0001,4.0,4.0
2024-11-28 14:00:00,43,1,77,38,83,1,0.0001,4.0,4.0
2024-11-28 15:00:00,43,1,77,38,83,1,0.0001,0.0,0.0
2024-11-28 16:00:00,43,5,73,38,83,2,0.0025000000000000005,1.0,1.0
2024-11-28 17:00:00,42,5,73,38,84,2,0.0025000000000000005,1.0,1.0
2024-11-28 18:00:00,42,5,73,38,86,2,0.0025000000000000005,3.0,3.0
2024-11-28 19:00:00,41,5,76,38,88,2,0.0025000000000000005,4.0,4.0
2024-11-28 20:00:00,41,5,76,38,89,2,0.0025000000000000005,7.0,7.0
2024-11-28 21:00:00,40,5,76,38,90,2,0.0025000000000000005,7.0,7.0
2024-11-28 22:00:00,40,11,76,38,91,2,0.0121,8.0,8.0
2024-11-28 23:00:00,40,11,76,37,91,2,0.0121,6.0,6.0
2024-11-29 00:00:00,39,11,76,37,91,2,0.0121,4.0,4.0
2024-11-29 01:00:00,39,11,78,36,90,3,0.0121,4.0,4.0
2024-11-29 02:00:00,38,11,78,35,89,3,0.0121,3.0,3.0
2024-11-29 03:00:00,37,11,78,34,89,3,0.0121,2.0,2.0
2024-11-29 04:00:00,37,17,81,34,89,5,0.028900000000000006,2.0,2.0
2024-11-29 05:00:00,37,17,81,34,90,5,0.028900000000000006,1.0,1.0
2024-11-29 06:00:00,37,17,81,35,90,5,0.028900000000000006,1.0,1.0
2024-11-29 07:00:00,38,17,80,36,91,5,0.028900000000000006,2.0,2.0
2024-11-29 08:00:00,38,17,80,36,91,5,0.028900000000000006,2.0,2.0
2024-11-29 09:00:00,39,17,80,37,90,5,0.028900000000000006,2.0,2.0
2024-11-29 10:00:00,40,17,72,37,89,5,0.028900000000000006,1.0,1.0
2024-11-29 11:00:00,41,17,72,38,86,5,0.028900000000000006,1.0,1.0
2024-11-29 12:00:00,43,17,72,38,83,5,0.028900000000000006,2.0,2.0
2024-11-29 13:00:00,44,17,68,38,80,5,0.028900000000000006,3.0,3.0
2024-11-29 14:00:00,44,17,68,39,80,5,0.028900000000000006,3.0,3.0
2024-11-29 15:00:00,44,17,68,39,80,5,0.028900000000000006,2.0,2.0
2024-11-29 16:00:00,44,12,63,39,82,3,0.0144,3.0,3.0
2024-11-29 17:00:00,43,12,63,39,84,3,0.0144,4.0,4.0
2024-11-29 18:00:00,42,12,63,38,86,3,0.0144,3.0,3.0
2024-11-29 19:00:00,41,12,79,38,88,2,0.0144,2.0,2.0
2024-11-29 20:00:00,40,12,79,37,89,2,0.0144,4.0,4.0
2024-11-29 21:00:00,40,12,79,37,89,2,0.0144,4.0,4.0
2024-11-29 22:00:00,40,6,78,37,89,3,0.0036,2.0,2.0
2024-11-29 23:00:00,40,6,78,37,90,3,0.0036,3.0,3.0
