Hour,Temperature,Precip_Chance,Feels_Like,Humidity,Wind_Speed,Dew_Point,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-27 00:00:00,45,5,45,65,2,34,0.0025000000000000005,2.0,-2.0
2024-11-27 01:00:00,44,5,44,66,2,33,0.0025000000000000005,2.0,-2.0
2024-11-27 02:00:00,43,5,43,67,2,33,0.0025000000000000005,2.0,-2.0
2024-11-27 03:00:00,42,5,42,69,2,33,0.0025000000000000005,3.0,-3.0
2024-11-27 04:00:00,41,5,41,71,2,33,0.0025000000000000005,3.0,-3.0
2024-11-27 05:00:00,41,5,41,73,2,33,0.0025000000000000005,3.0,-3.0
2024-11-27 06:00:00,40,5,40,74,1,33,0.0025000000000000005,3.0,-3.0
2024-11-27 07:00:00,41,5,41,73,2,33,0.0025000000000000005,2.0,-2.0
2024-11-27 08:00:00,42,5,42,70,2,33,0.0025000000000000005,1.0,-1.0
2024-11-27 09:00:00,43,5,43,66,2,33,0.0025000000000000005,2.0,-2.0
2024-11-27 10:00:00,44,5,44,62,2,32,0.0025000000000000005,2.0,-2.0
2024-11-27 11:00:00,46,5,46,58,2,32,0.0025000000000000005,1.0,-1.0
2024-11-27 12:00:00,47,5,47,55,2,32,0.0025000000000000005,3.0,-3.0
2024-11-27 13:00:00,49,5,49,52,2,32,0.0025000000000000005,1.0,-1.0
2024-11-27 14:00:00,49,5,49,50,2,32,0.0025000000000000005,2.0,-2.0
2024-11-27 15:00:00,49,5,49,51,2,32,0.0025000000000000005,2.0,-2.0
2024-11-27 16:00:00,49,5,49,52,1,32,0.0025000000000000005,1.0,-1.0
2024-11-27 17:00:00,48,5,48,55,1,33,0.0025000000000000005,1.0,-1.0
2024-11-27 18:00:00,47,5,47,57,1,33,0.0025000000000000005,2.0,-2.0
2024-11-27 19:00:00,47,5,47,60,1,33,0.0025000000000000005,1.0,-1.0
2024-11-27 20:00:00,46,15,46,61,1,34,0.0225,2.0,-2.0
2024-11-27 21:00:00,46,15,46,62,1,34,0.0225,3.0,-3.0
2024-11-27 22:00:00,46,15,46,63,0,34,0.0225,3.0,-3.0
2024-11-27 23:00:00,46,15,46,63,0,34,0.0225,3.0,-3.0
2024-11-28 00:00:00,46,15,46,64,0,34,0.0225,3.0,-3.0
2024-11-28 01:00:00,46,25,46,65,0,35,0.0625,3.0,-3.0
2024-11-28 02:00:00,46,40,46,67,0,35,0.16000000000000003,2.0,-2.0
2024-11-28 03:00:00,46,55,46,69,0,36,0.30250000000000005,2.0,-2.0
2024-11-28 04:00:00,45,70,45,73,0,37,0.48999999999999994,2.0,-2.0
2024-11-28 05:00:00,45,85,45,77,1,38,0.022500000000000006,1.0,-1.0
2024-11-28 06:00:00,46,95,46,80,2,40,0.0025000000000000044,2.0,2.0
2024-11-28 07:00:00,46,100,46,84,2,41,0.0,2.0,2.0
2024-11-28 08:00:00,46,100,46,87,2,43,0.0,1.0,1.0
2024-11-28 09:00:00,47,100,47,89,3,44,0.0,2.0,2.0
2024-11-28 10:00:00,47,95,47,91,3,45,0.0025000000000000044,1.0,1.0
2024-11-28 11:00:00,48,95,48,92,3,46,0.0025000000000000044,1.0,1.0
2024-11-28 12:00:00,48,90,48,91,3,46,0.009999999999999995,1.0,-1.0
2024-11-28 13:00:00,49,85,48,87,3,46,0.022500000000000006,0.0,0.0
2024-11-28 14:00:00,49,80,49,85,3,45,0.6400000000000001,2.0,2.0
2024-11-28 15:00:00,49,75,48,85,3,44,0.5625,2.0,2.0
2024-11-28 16:00:00,47,70,46,84,3,43,0.48999999999999994,2.0,2.0
2024-11-28 17:00:00,46,65,45,85,3,42,0.42250000000000004,3.0,3.0
2024-11-28 18:00:00,45,60,44,84,3,40,0.36,2.0,2.0
2024-11-28 19:00:00,44,45,43,82,4,39,0.2025,1.0,1.0
2024-11-28 20:00:00,44,30,43,80,3,38,0.09,1.0,1.0
2024-11-28 21:00:00,44,20,43,79,3,38,0.04000000000000001,1.0,1.0
2024-11-28 22:00:00,44,15,43,77,3,37,0.0225,1.0,1.0
2024-11-28 23:00:00,44,15,42,76,3,36,0.0225,2.0,2.0
