Hour,Temperature,Precip_Chance,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-27 00:00:00,47,3,26,36,66,14,0.0009,2.0,2.0
2024-11-27 01:00:00,47,3,21,36,66,14,0.0009,2.0,2.0
2024-11-27 02:00:00,46,3,32,37,70,14,0.0009,0.0,0.0
2024-11-27 03:00:00,45,3,54,39,78,14,0.0009,1.0,-1.0
2024-11-27 04:00:00,47,3,60,39,73,14,0.0009,2.0,2.0
2024-11-27 05:00:00,47,3,48,40,76,14,0.0009,3.0,3.0
2024-11-27 06:00:00,47,0,43,41,79,13,0.0,3.0,3.0
2024-11-27 07:00:00,48,0,38,41,77,13,0.0,4.0,4.0
2024-11-27 08:00:00,48,0,42,42,80,13,0.0,3.0,3.0
2024-11-27 09:00:00,54,0,34,43,67,13,0.0,6.0,6.0
2024-11-27 10:00:00,57,0,32,43,59,14,0.0,6.0,6.0
2024-11-27 11:00:00,60,0,45,43,52,14,0.0,6.0,6.0
2024-11-27 12:00:00,62,0,57,43,50,15,0.0,6.0,6.0
2024-11-27 13:00:00,61,0,58,43,52,16,0.0,8.0,8.0
2024-11-27 14:00:00,60,0,60,42,52,16,0.0,7.0,7.0
2024-11-27 15:00:00,59,0,61,41,51,16,0.0,8.0,8.0
2024-11-27 16:00:00,57,0,62,40,53,16,0.0,5.0,5.0
2024-11-27 17:00:00,55,0,63,39,55,15,0.0,4.0,4.0
2024-11-27 18:00:00,53,0,64,38,57,15,0.0,6.0,6.0
2024-11-27 19:00:00,51,0,59,37,59,15,0.0,5.0,5.0
2024-11-27 20:00:00,49,0,55,36,61,15,0.0,2.0,2.0
2024-11-27 21:00:00,47,0,50,35,63,15,0.0,2.0,2.0
2024-11-27 22:00:00,46,0,49,34,63,15,0.0,3.0,3.0
2024-11-27 23:00:00,44,0,47,33,64,14,0.0,3.0,3.0
2024-11-28 00:00:00,43,11,46,32,65,14,0.0121,5.0,5.0
2024-11-28 01:00:00,41,11,47,31,66,14,0.0121,4.0,4.0
2024-11-28 02:00:00,40,11,48,29,65,13,0.0121,3.0,3.0
2024-11-28 03:00:00,38,11,49,28,67,13,0.0121,2.0,2.0
2024-11-28 04:00:00,37,11,50,27,67,11,0.0121,3.0,3.0
2024-11-28 05:00:00,36,11,50,27,70,10,0.0121,3.0,3.0
2024-11-28 06:00:00,35,0,51,27,73,10,0.0,3.0,3.0
2024-11-28 07:00:00,35,0,45,27,71,10,0.0,4.0,4.0
2024-11-28 08:00:00,36,0,40,26,66,11,0.0,4.0,4.0
2024-11-28 09:00:00,37,0,34,26,64,11,0.0,3.0,3.0
2024-11-28 10:00:00,39,0,28,26,59,11,0.0,2.0,2.0
2024-11-28 11:00:00,41,0,21,25,52,10,0.0,2.0,2.0
2024-11-28 12:00:00,44,0,15,25,47,10,0.0,2.0,2.0
2024-11-28 13:00:00,45,0,13,25,46,10,0.0,2.0,2.0
2024-11-28 14:00:00,46,0,11,24,42,9,0.0,1.0,1.0
2024-11-28 15:00:00,47,0,9,24,40,9,0.0,1.0,1.0
2024-11-28 16:00:00,45,0,7,24,43,8,0.0,1.0,-1.0
2024-11-28 17:00:00,44,0,6,25,47,7,0.0,1.0,-1.0
2024-11-28 18:00:00,42,0,4,25,50,6,0.0,0.0,0.0
2024-11-28 19:00:00,40,0,4,25,54,5,0.0,1.0,-1.0
2024-11-28 20:00:00,38,0,5,26,61,5,0.0,1.0,1.0
2024-11-28 21:00:00,36,0,5,26,67,3,0.0,0.0,0.0
2024-11-28 22:00:00,35,0,5,26,69,3,0.0,1.0,1.0
2024-11-28 23:00:00,34,0,5,25,69,2,0.0,0.0,0.0
