Hour,Temperature,Precip_Chance,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-27 0:00:00,46,0,0.0,2.0,-2.0
2024-11-27 1:00:00,47,0,0.0,0.29999999999999716,-0.29999999999999716
2024-11-27 2:00:00,47,0,0.0,0.0,0.0
2024-11-27 3:00:00,47,0,0.0,0.6000000000000014,0.6000000000000014
2024-11-27 4:00:00,48,0,0.0,2.0,2.0
2024-11-27 5:00:00,48,0,0.0,1.0,1.0
2024-11-27 6:00:00,48,0,0.0,1.6000000000000014,1.6000000000000014
2024-11-27 7:00:00,48,0,0.0,2.0,-2.0
2024-11-27 8:00:00,49,0,0.0,4.600000000000001,-4.600000000000001
2024-11-27 9:00:00,52,0,0.0,5.200000000000003,-5.200000000000003
2024-11-27 10:00:00,56,0,0.0,1.2000000000000028,-1.2000000000000028
2024-11-27 11:00:00,59,0,0.0,1.7999999999999972,1.7999999999999972
2024-11-27 12:00:00,61,0,0.0,5.600000000000001,5.600000000000001
2024-11-27 13:00:00,61,0,0.0,7.399999999999999,7.399999999999999
2024-11-27 14:00:00,59,0,0.0,5.399999999999999,5.399999999999999
2024-11-27 15:00:00,57,0,0.0,3.3999999999999986,3.3999999999999986
2024-11-27 16:00:00,55,0,0.0,3.200000000000003,3.200000000000003
2024-11-27 17:00:00,53,0,0.0,6.600000000000001,6.600000000000001
2024-11-27 18:00:00,51,0,0.0,6.399999999999999,6.399999999999999
2024-11-27 19:00:00,49,0,0.0,7.0,7.0
2024-11-27 20:00:00,46,0,0.0,6.399999999999999,6.399999999999999
2024-11-27 21:00:00,44,0,0.0,6.399999999999999,6.399999999999999
2024-11-27 22:00:00,43,0,0.0,5.799999999999997,5.799999999999997
2024-11-27 23:00:00,42,0,0.0,5.5,5.5
2024-11-28 0:00:00,40,0,0.0,5.700000000000003,5.700000000000003
2024-11-28 1:00:00,39,0,0.0,5.600000000000001,5.600000000000001
2024-11-28 2:00:00,37,0,0.0,5.0,5.0
2024-11-28 3:00:00,36,0,0.0,4.699999999999999,4.699999999999999
2024-11-28 4:00:00,35,0,0.0,4.800000000000001,4.800000000000001
2024-11-28 5:00:00,34,0,0.0,0.20000000000000284,0.20000000000000284
2024-11-28 6:00:00,33,0,0.0,4.399999999999999,-4.399999999999999
2024-11-28 7:00:00,32,0,0.0,7.200000000000003,-7.200000000000003
2024-11-28 8:00:00,32,0,0.0,10.799999999999997,-10.799999999999997
2024-11-28 9:00:00,34,0,0.0,10.600000000000001,-10.600000000000001
2024-11-28 10:00:00,37,0,0.0,9.399999999999999,-9.399999999999999
2024-11-28 11:00:00,41,0,0.0,5.399999999999999,-5.399999999999999
2024-11-28 12:00:00,44,0,0.0,0.6000000000000014,-0.6000000000000014
2024-11-28 13:00:00,46,0,0.0,12.200000000000003,12.200000000000003
2024-11-28 14:00:00,47,0,0.0,15.0,15.0
2024-11-28 15:00:00,47,0,0.0,14.0,14.0
2024-11-28 16:00:00,46,0,0.0,17.2,17.2
2024-11-28 17:00:00,43,0,0.0,13.5,13.5
2024-11-28 18:00:00,40,0,0.0,10.0,10.0
2024-11-28 19:00:00,38,0,0.0,7.600000000000001,7.600000000000001
2024-11-28 20:00:00,35,0,0.0,7.0,7.0
2024-11-28 21:00:00,34,0,0.0,6.699999999999999,6.699999999999999
2024-11-28 22:00:00,33,0,0.0,6.0,6.0
2024-11-28 23:00:00,32,0,0.0,5.399999999999999,5.399999999999999
