Hour,Temperature,Feels_Like,Precip_Chance,Precip_Amount,Cloud_Cover,Dew_Point,Humidity,Wind_Speed,Pressure,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-27 00:00:00,47,41,2.0,0.0,48,35,64,12,29.86,0.0004,2.0,2.0
2024-11-27 01:00:00,46,40,2.0,0.0,53,36,68,13,29.83,0.0004,1.0,1.0
2024-11-27 02:00:00,46,40,2.0,0.0,64,37,71,13,29.8,0.0004,0.0,0.0
2024-11-27 03:00:00,46,41,3.0,0.0,72,37,71,12,29.77,0.0009,0.0,0.0
2024-11-27 04:00:00,46,41,4.0,0.0,71,38,75,11,29.74,0.0016,1.0,1.0
2024-11-27 05:00:00,46,42,4.0,0.0,73,39,76,10,29.72,0.0016,2.0,2.0
2024-11-27 06:00:00,46,42,5.0,0.0,71,40,81,8,29.71,0.0025000000000000005,2.0,2.0
2024-11-27 07:00:00,46,41,6.0,0.0,80,41,83,8,29.7,0.0036,2.0,2.0
2024-11-27 08:00:00,47,43,6.0,0.0,69,41,81,8,29.71,0.0036,2.0,2.0
2024-11-27 09:00:00,49,46,5.0,0.0,67,43,79,7,29.7,0.0025000000000000005,1.0,1.0
2024-11-27 10:00:00,52,49,3.0,0.0,48,43,71,10,29.71,0.0009,1.0,1.0
2024-11-27 11:00:00,55,52,1.0,0.0,52,42,62,11,29.7,0.0001,1.0,1.0
2024-11-27 12:00:00,58,55,1.0,0.0,66,41,54,12,29.69,0.0001,2.0,2.0
2024-11-27 13:00:00,59,56,0.0,0.0,60,41,52,14,29.7,0.0,6.0,6.0
2024-11-27 14:00:00,58,55,0.0,0.0,72,41,52,16,29.72,0.0,5.0,5.0
2024-11-27 15:00:00,57,54,0.0,0.0,71,40,52,17,29.76,0.0,6.0,6.0
2024-11-27 16:00:00,56,52,1.0,0.0,86,39,53,16,29.8,0.0001,4.0,4.0
2024-11-27 17:00:00,54,49,1.0,0.0,80,37,53,16,29.84,0.0001,3.0,3.0
2024-11-27 18:00:00,50,45,1.0,0.0,78,36,57,15,29.89,0.0001,3.0,3.0
2024-11-27 19:00:00,48,42,2.0,0.0,78,36,62,16,29.95,0.0004,2.0,2.0
2024-11-27 20:00:00,47,40,2.0,0.0,88,35,64,17,29.98,0.0004,0.0,0.0
2024-11-27 21:00:00,45,37,4.0,0.0,85,35,68,17,30.02,0.0016,0.0,0.0
2024-11-27 22:00:00,43,35,3.0,0.0,80,33,69,16,30.05,0.0009,0.0,0.0
2024-11-27 23:00:00,42,34,2.0,0.0,85,31,66,15,30.07,0.0004,1.0,1.0
2024-11-28 00:00:00,41,33,1.0,0.0,84,31,66,15,30.09,0.0001,3.0,3.0
2024-11-28 01:00:00,40,32,1.0,0.0,89,30,66,15,30.11,0.0001,3.0,3.0
2024-11-28 02:00:00,39,30,1.0,0.0,82,28,67,14,30.13,0.0001,2.0,2.0
2024-11-28 03:00:00,38,30,1.0,0.0,77,27,66,13,30.15,0.0001,2.0,2.0
2024-11-28 04:00:00,37,29,1.0,0.0,83,26,65,12,30.17,0.0001,3.0,3.0
2024-11-28 05:00:00,36,28,1.0,0.0,73,26,65,13,30.19,0.0001,3.0,3.0
2024-11-28 06:00:00,36,28,1.0,0.0,58,25,65,11,30.22,0.0001,4.0,4.0
2024-11-28 07:00:00,35,27,1.0,0.0,48,25,66,11,30.25,0.0001,4.0,4.0
2024-11-28 08:00:00,34,26,1.0,0.0,42,24,67,10,30.28,0.0001,2.0,2.0
2024-11-28 09:00:00,36,27,0.0,0.0,28,25,64,13,30.3,0.0,2.0,2.0
2024-11-28 10:00:00,38,29,0.0,0.0,26,24,57,14,30.31,0.0,1.0,1.0
2024-11-28 11:00:00,40,32,0.0,0.0,24,23,51,13,30.3,0.0,1.0,1.0
2024-11-28 12:00:00,41,34,0.0,0.0,15,23,48,13,30.29,0.0,1.0,-1.0
2024-11-28 13:00:00,43,36,0.0,0.0,9,23,45,13,30.26,0.0,0.0,0.0
2024-11-28 14:00:00,45,39,0.0,0.0,5,23,42,13,30.25,0.0,0.0,0.0
2024-11-28 15:00:00,46,40,0.0,0.0,1,23,40,12,30.24,0.0,0.0,0.0
2024-11-28 16:00:00,45,40,0.0,0.0,1,22,40,10,30.24,0.0,1.0,-1.0
2024-11-28 17:00:00,44,39,0.0,0.0,0,22,43,9,30.26,0.0,1.0,-1.0
2024-11-28 18:00:00,40,37,0.0,0.0,0,23,50,5,30.28,0.0,2.0,-2.0
2024-11-28 19:00:00,38,35,1.0,0.0,0,24,55,5,30.3,0.0001,3.0,-3.0
2024-11-28 20:00:00,36,33,1.0,0.0,0,24,61,4,30.32,0.0001,1.0,-1.0
2024-11-28 21:00:00,35,31,2.0,0.0,0,25,66,4,30.34,0.0004,1.0,-1.0
2024-11-28 22:00:00,34,30,3.0,0.0,0,25,70,4,30.35,0.0009,0.0,0.0
2024-11-28 23:00:00,32,29,3.0,0.0,0,25,74,4,30.37,0.0009,2.0,-2.0
