Hour,Temperature,Precip_Chance,Brier_Score,Temp_Absolute_Error,Temp_Error(forecast-obs)
2024-11-27 0:00:00,34,0,0.0,0.0,0.0
2024-11-27 1:00:00,34,0,0.0,1.0,-1.0
2024-11-27 2:00:00,34,0,0.0,0.0,0.0
2024-11-27 3:00:00,34,0,0.0,1.0,1.0
2024-11-27 4:00:00,34,0,0.0,0.0,0.0
2024-11-27 5:00:00,34,0,0.0,1.0,-1.0
2024-11-27 6:00:00,34,0,0.0,0.0,0.0
2024-11-27 7:00:00,34,0,0.0,1.0,-1.0
2024-11-27 8:00:00,35,0,0.0,0.0,0.0
2024-11-27 9:00:00,36,0,0.0,1.0,-1.0
2024-11-27 10:00:00,38,0,0.0,1.0,-1.0
2024-11-27 11:00:00,41,0,0.0,1.0,-1.0
2024-11-27 12:00:00,43,0,0.0,1.0,-1.0
2024-11-27 13:00:00,44,0,0.0,0.0,0.0
2024-11-27 14:00:00,44,5,0.0025000000000000005,0.0,0.0
2024-11-27 15:00:00,45,10,0.81,1.0,1.0
2024-11-27 16:00:00,44,15,0.7224999999999999,5.0,5.0
2024-11-27 17:00:00,43,25,0.5625,5.0,5.0
2024-11-27 18:00:00,42,35,0.42250000000000004,4.0,4.0
2024-11-27 19:00:00,41,40,0.36,3.0,3.0
2024-11-27 20:00:00,40,45,0.30250000000000005,2.0,2.0
2024-11-27 21:00:00,39,50,0.25,1.0,1.0
2024-11-27 22:00:00,39,50,0.25,2.0,2.0
2024-11-27 23:00:00,38,45,0.30250000000000005,1.0,1.0
2024-11-28 0:00:00,38,45,0.2025,2.0,2.0
2024-11-28 1:00:00,37,35,0.12249999999999998,0.0,0.0
2024-11-28 2:00:00,37,30,0.09,0.0,0.0
2024-11-28 3:00:00,36,25,0.0625,0.0,0.0
2024-11-28 4:00:00,36,15,0.0225,2.0,2.0
2024-11-28 5:00:00,35,15,0.0225,0.0,0.0
2024-11-28 6:00:00,34,15,0.0225,2.0,-2.0
2024-11-28 7:00:00,34,10,0.010000000000000002,3.0,-3.0
2024-11-28 8:00:00,33,15,0.0225,3.0,-3.0
2024-11-28 9:00:00,34,15,0.0225,1.0,-1.0
2024-11-28 10:00:00,36,0,0.0,2.0,2.0
2024-11-28 11:00:00,38,10,0.010000000000000002,5.0,5.0
2024-11-28 12:00:00,39,0,0.0,5.0,5.0
2024-11-28 13:00:00,41,0,0.0,8.0,8.0
2024-11-28 14:00:00,41,0,0.0,8.0,8.0
2024-11-28 15:00:00,41,0,0.0,7.0,7.0
2024-11-28 16:00:00,40,0,0.0,8.0,8.0
2024-11-28 17:00:00,38,0,0.0,8.0,8.0
2024-11-28 18:00:00,36,5,0.0025000000000000005,7.0,7.0
2024-11-28 19:00:00,33,5,0.0025000000000000005,4.0,4.0
2024-11-28 20:00:00,32,0,0.0,3.0,3.0
2024-11-28 21:00:00,32,0,0.0,4.0,4.0
2024-11-28 22:00:00,31,0,0.0,3.0,3.0
2024-11-28 23:00:00,30,0,0.0,1.0,1.0
